country,year,dimension,indicator,score,source_type,data_status
tunisia,2008,political,elite_cohesion,80,qualitative,complete
tunisia,2008,political,_dimension_score,67,aggregated,derived
tunisia,2008,economic,gdp_per_capita,100,quantitative,complete
tunisia,2008,economic,inflation,88,quantitative,complete
tunisia,2008,economic,unemployment,36,quantitative,complete
tunisia,2008,economic,trade_openness,100,quantitative,complete
tunisia,2008,economic,fiscal_health,100,quantitative,complete
tunisia,2008,economic,gini_adjusted_gdp_per_capita,84,quantitative,complete
tunisia,2008,economic,gini_adjusted_gdp_per_capita_ppp,84,quantitative,complete
tunisia,2008,economic,export_diversification,83,quantitative,complete
tunisia,2008,economic,non_resource_export_share,72,quantitative,complete
tunisia,2008,economic,_dimension_score,83,aggregated,derived
tunisia,2008,international,sanctions,95,qualitative,complete
tunisia,2008,international,diplomatic_integration,95,qualitative,complete
tunisia,2008,international,foreign_military,80,qualitative,complete
tunisia,2008,international,fdi,100,quantitative,complete
tunisia,2008,international,refugee_flows,80,qualitative,complete
tunisia,2008,international,_dimension_score,90,aggregated,derived
tunisia,2008,transparency,budget_transparency,3,quantitative,complete
tunisia,2008,transparency,press_freedom,77,quantitative,partial
tunisia,2008,transparency,statistical_transparency,71,quantitative,partial
tunisia,2008,transparency,legal_transparency,100,quantitative,partial
tunisia,2008,transparency,_dimension_score,63,aggregated,derived
tunisia,2008,social,hdi,71,quantitative,complete
tunisia,2008,social,_dimension_score,71,aggregated,derived
tunisia,2008,_composite,_composite_score,75,aggregated,derived
tunisia,2009,political,territorial_control,95,quantitative,complete
tunisia,2009,political,political_violence,95,qualitative,partial
tunisia,2009,political,institutional_functioning,4,quantitative,partial
tunisia,2009,political,civil_liberties,43,quantitative,complete
tunisia,2009,political,elite_cohesion,80,qualitative,partial
tunisia,2009,political,_dimension_score,63,aggregated,derived
tunisia,2009,economic,gdp_per_capita,87,quantitative,complete
tunisia,2009,economic,inflation,92,quantitative,complete
tunisia,2009,economic,unemployment,39,quantitative,complete
tunisia,2009,economic,trade_openness,99,quantitative,complete
tunisia,2009,economic,fiscal_health,100,quantitative,complete
tunisia,2009,economic,gini_adjusted_gdp_per_capita,85,quantitative,complete
tunisia,2009,economic,gini_adjusted_gdp_per_capita_ppp,85,quantitative,complete
tunisia,2009,economic,export_diversification,84,quantitative,complete
tunisia,2009,economic,non_resource_export_share,75,quantitative,complete
tunisia,2009,economic,_dimension_score,83,aggregated,derived
tunisia,2009,international,sanctions,95,qualitative,partial
tunisia,2009,international,diplomatic_integration,95,qualitative,partial
tunisia,2009,international,foreign_military,95,qualitative,partial
tunisia,2009,international,fdi,74,quantitative,complete
tunisia,2009,international,refugee_flows,80,qualitative,partial
tunisia,2009,international,_dimension_score,88,aggregated,derived
tunisia,2009,transparency,budget_transparency,3,quantitative,partial
tunisia,2009,transparency,press_freedom,25,qualitative,partial
tunisia,2009,transparency,statistical_transparency,71,quantitative,complete
tunisia,2009,transparency,legal_transparency,20,qualitative,partial
tunisia,2009,transparency,_dimension_score,30,aggregated,derived
tunisia,2009,social,hdi,71,quantitative,complete
tunisia,2009,social,_dimension_score,71,aggregated,derived
tunisia,2009,_composite,_composite_score,67,aggregated,derived
tunisia,2010,political,territorial_control,95,quantitative,complete
tunisia,2010,political,political_violence,95,qualitative,partial
tunisia,2010,political,institutional_functioning,4,quantitative,partial
tunisia,2010,political,civil_liberties,43,quantitative,complete
tunisia,2010,political,elite_cohesion,40,qualitative,partial
tunisia,2010,political,_dimension_score,55,aggregated,derived
tunisia,2010,economic,gdp_per_capita,93,quantitative,complete
tunisia,2010,economic,inflation,90,quantitative,complete
tunisia,2010,economic,unemployment,40,quantitative,complete
tunisia,2010,economic,trade_openness,100,quantitative,complete
tunisia,2010,economic,fiscal_health,100,quantitative,complete
tunisia,2010,economic,neet_rate,50,quantitative,complete
tunisia,2010,economic,gini_adjusted_gdp_per_capita,87,quantitative,complete
tunisia,2010,economic,poverty_rate,88,quantitative,complete
tunisia,2010,economic,gini_adjusted_gdp_per_capita_ppp,74,quantitative,complete
tunisia,2010,economic,export_diversification,84,quantitative,complete
tunisia,2010,economic,non_resource_export_share,76,quantitative,complete
tunisia,2010,economic,_dimension_score,80,aggregated,derived
tunisia,2010,international,sanctions,95,qualitative,partial
tunisia,2010,international,diplomatic_integration,95,qualitative,partial
tunisia,2010,international,foreign_military,95,qualitative,partial
tunisia,2010,international,fdi,73,quantitative,complete
tunisia,2010,international,refugee_flows,80,qualitative,partial
tunisia,2010,international,_dimension_score,88,aggregated,derived
tunisia,2010,transparency,budget_transparency,3,quantitative,complete
tunisia,2010,transparency,press_freedom,25,qualitative,partial
tunisia,2010,transparency,statistical_transparency,72,quantitative,complete
tunisia,2010,transparency,legal_transparency,20,qualitative,partial
tunisia,2010,transparency,_dimension_score,30,aggregated,derived
tunisia,2010,social,hdi,72,quantitative,complete
tunisia,2010,social,_dimension_score,72,aggregated,derived
tunisia,2010,_composite,_composite_score,65,aggregated,derived
tunisia,2011,political,territorial_control,95,quantitative,complete
tunisia,2011,political,political_violence,96,quantitative,partial
tunisia,2011,political,institutional_functioning,55,qualitative,partial
tunisia,2011,political,civil_liberties,57,quantitative,complete
tunisia,2011,political,elite_cohesion,60,qualitative,partial
tunisia,2011,political,_dimension_score,73,aggregated,derived
tunisia,2011,economic,gdp_per_capita,94,quantitative,complete
tunisia,2011,economic,inflation,92,quantitative,complete
tunisia,2011,economic,unemployment,27,quantitative,complete
tunisia,2011,economic,trade_openness,98,quantitative,complete
tunisia,2011,economic,fiscal_health,100,quantitative,complete
tunisia,2011,economic,non_resource_export_share,73,quantitative,complete
tunisia,2011,economic,_dimension_score,81,aggregated,derived
tunisia,2011,international,sanctions,80,qualitative,partial
tunisia,2011,international,diplomatic_integration,95,qualitative,partial
tunisia,2011,international,foreign_military,95,qualitative,partial
tunisia,2011,international,fdi,47,quantitative,complete
tunisia,2011,international,refugee_flows,80,qualitative,partial
tunisia,2011,international,_dimension_score,79,aggregated,derived
tunisia,2011,transparency,budget_transparency,3,quantitative,partial
tunisia,2011,transparency,press_freedom,60,qualitative,partial
tunisia,2011,transparency,statistical_transparency,71,quantitative,complete
tunisia,2011,transparency,legal_transparency,40,qualitative,partial
tunisia,2011,transparency,_dimension_score,44,aggregated,derived
tunisia,2011,social,hdi,72,quantitative,complete
tunisia,2011,social,_dimension_score,72,aggregated,derived
tunisia,2011,_composite,_composite_score,70,aggregated,derived
tunisia,2012,political,territorial_control,95,quantitative,complete
tunisia,2012,political,political_violence,95,qualitative,partial
tunisia,2012,political,institutional_functioning,55,qualitative,partial
tunisia,2012,political,civil_liberties,57,quantitative,complete
tunisia,2012,political,elite_cohesion,60,qualitative,partial
tunisia,2012,political,_dimension_score,72,aggregated,derived
tunisia,2012,economic,gdp_per_capita,94,quantitative,complete
tunisia,2012,economic,inflation,88,quantitative,complete
tunisia,2012,economic,unemployment,29,quantitative,complete
tunisia,2012,economic,trade_openness,100,quantitative,complete
tunisia,2012,economic,fiscal_health,100,quantitative,complete
tunisia,2012,economic,gini_adjusted_gdp_per_capita,90,quantitative,complete
tunisia,2012,economic,gini_adjusted_gdp_per_capita_ppp,90,quantitative,complete
tunisia,2012,economic,non_resource_export_share,71,quantitative,complete
tunisia,2012,economic,_dimension_score,83,aggregated,derived
tunisia,2012,international,sanctions,80,qualitative,partial
tunisia,2012,international,diplomatic_integration,95,qualitative,partial
tunisia,2012,international,foreign_military,95,qualitative,partial
tunisia,2012,international,fdi,63,quantitative,complete
tunisia,2012,international,refugee_flows,80,qualitative,partial
tunisia,2012,international,_dimension_score,83,aggregated,derived
tunisia,2012,transparency,budget_transparency,3,quantitative,complete
tunisia,2012,transparency,press_freedom,60,qualitative,partial
tunisia,2012,transparency,statistical_transparency,72,quantitative,complete
tunisia,2012,transparency,legal_transparency,40,qualitative,partial
tunisia,2012,transparency,_dimension_score,44,aggregated,derived
tunisia,2012,social,hdi,72,quantitative,complete
tunisia,2012,social,_dimension_score,72,aggregated,derived
tunisia,2012,_composite,_composite_score,71,aggregated,derived
tunisia,2013,political,territorial_control,95,quantitative,complete
tunisia,2013,political,political_violence,95,qualitative,partial
tunisia,2013,political,institutional_functioning,55,qualitative,partial
tunisia,2013,political,civil_liberties,57,quantitative,complete
tunisia,2013,political,elite_cohesion,40,qualitative,partial
tunisia,2013,political,_dimension_score,68,aggregated,derived
tunisia,2013,economic,gdp_per_capita,96,quantitative,complete
tunisia,2013,economic,inflation,86,quantitative,complete
tunisia,2013,economic,unemployment,32,quantitative,complete
tunisia,2013,economic,trade_openness,100,quantitative,complete
tunisia,2013,economic,fiscal_health,100,quantitative,complete
tunisia,2013,economic,gini_adjusted_gdp_per_capita,93,quantitative,complete
tunisia,2013,economic,gini_adjusted_gdp_per_capita_ppp,93,quantitative,complete
